id_akd,date,title,description,sifat_rapat,id_jenis_agenda,id_masa_persidangan,tempat,status,id
,2025-03-19 10:00:00,Rapat Dengar Pendapat Panja Minerba Komisi XII DPR RI dengan Dirjen Minerba Kementerian ESDM RI dengan menghadirkan Dirut PT Gading Mas Group dan Deputi Bidang Penegakkan Hukum Kementerian Lingkungan Hidup/BPLH,"1.	Kinerja Penambangan Zirkon di Ketapang, Kalimantan Barat;
2.	Lain-lain
",Tertutup,Seminar / Diskusi,116.0,Ruang Rapat Komisi XII DPR RI,Terjadwal,22808
Badan Anggaran,2025-03-18 11:49:00,Rapat Konsultasi Pengganti Rapat Badan Musyawarah,"1.	Surat Presiden Nomor R-18/Pres/03/2025, Tanggal 4 Maret 2025, Hal Rancangan Undang-Undang tentang Pengesahan Persetujuan antara Pemerintah Republik Indonesia dan Pemerintah Republik Sosialis Vietnam tentang Penetapan Batas Zona Ekonomi Eksklusif;

2.	Surat Pimpinan Komisi I DPR RI Nomor B/163/LG.02.02/3/2025, Tanggal 12 Maret 2025 dan nomor B/174/LG.02.02/3/2025 tanggal 17 Maret 2024 hal Permohonan Penjadwalan dalam  Rapat Bamus dan Rapat Paripurna;

3.	Surat Pimpinan Komisi II DPR RI Nomor B/144/LG.01.01/03/2025, Tanggal 5 Maret 2025, Hal Permintaan Penjadwalan Dalam Rapat Paripurna DPR RI;

4.	Surat Pimpinan Badan Legislasi DPR RI Nomor B/199/LG.01.01/III/2025 Tanggal: 7 Maret 2025, Hal Permohonan Penjadwalan dalam Rapat Paripurna DPR RI;

5.	Surat Pimpinan Badan Urusan Rumah Tangga DPR RI Nomor B/4036/AG/03/2025, Tanggal 13 Maret 2025, Hal Permohonan Penjadwalan Laporan BURT pada Rapat Paripurna;

6.	Surat Pimpinan Komisi VIII DPR RI Nomor B/3920/PW.01/3/2025 tanggal 11 Maret 2025, Hal Usulan Penambahan Waktu Masa Reses Masa Persidangan III Tahun Sidang 2024-2025;

7.	Lain-lain.",Tertutup,Rapat Panja,116.0,"Ruang Rapat Komisi XIII, Gedung Nusantara II, Lantai 3",Terjadwal,22807
Komisi I,2025-03-17 10:00:00,Rapat Panja RUU TNI dan Timus dan Timsin RUU RNI Komisi I,Perumusan dan Sinkronisasi RUU tentang Perubahan atas Undang-Undang Nomor 34 Tahun 2004 tentang TNI dan Mendengarkan Penyampaian Laporan Hasil Pembahasan Timus dan TImsin,Terbuka,Sosialisasi,116.0,"Ruang Rapat Banggar DPR RI, Gedung Nusantara I Lt. 1, Jalan Jenderal Gatot Soebroto, Jakarta 10270",Terjadwal,22806
Badan Legislasi,2025-03-18 10:56:00,Rapat Pimpinan DPR RI,Membicarakan Surat-surat Masuk dan Lain-lain,Tertutup,Kegiatan Eksternal,116.0,"Ruang Rapat Komisi XIII DPR RI, Gedung Nusantara II Lantai 3",Terjadwal,22805
Komisi XI,2025-03-19 13:00:00,RDPU Komisi XI dengan PT. Nusantara Bona Pasogit,Audensi dalam rangka memberikan penjelasan berbagai permasalahan yang dihadapi BPR,Terbuka,Kunjungan Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22804
Komisi I,2025-03-16 00:00:00,Konsinyering Panitia Kerja Komisi I DPR RI dalam rangka pembahasan RUU tentang Perubahan Atas UndangUndang Nomor 34 Tahun 2004 tentang TNI ,Konsinyering Panitia Kerja Pembahasan RUU tentang Perubahan Atas Undang-Undang Nomor 34 Tahun 2004 tentang TNI dengan Tim Panja Pemerintah,Tertutup,Seminar / Diskusi,116.0,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Daerah Khusus Ibukota Jakarta 10270",Terjadwal,22803
Komisi I,2025-03-15 10:16:00,Konsinyering Panitia Kerja Komisi I DPR RI dalam rangka pembahasan RUU tentang Perubahan Atas UndangUndang Nomor 34 Tahun 2004 tentang TNI,"Konsinyering Panitia Kerja Pembahasan RUU tentang
Perubahan Atas Undang-Undang Nomor 34 Tahun 2004
tentang TNI dengan Tim Panja Pemerintah",Terbuka,Seminar / Diskusi,116.0,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Daerah Khusus Ibukota Jakarta 10270",Terjadwal,22802
Komisi XI,2025-03-18 15:00:00,Rapat Kerja Komisi XI DPR RI dengan Manteri PPN/ Kepala Bappenas,Pembahasan Rencana Kerja Pemerintah Tahun 2025,Terbuka,Rapat Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22801
,2025-03-17 14:09:00,Rapat Dengar Pendapat Komisi XIII DPR RI dengan Kementrian Hukum RI,"1. Evaluasi Kinerja dan Realisasi Anggaran TA 2024,
2. Pendalaman atas Program Kerja dan Anggaran TA 2025",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi XIII DPR RI,Terjadwal,22800
Komisi XI,2025-03-18 14:00:00,Rapat Internal Komisi XI,Rapat Internal Komisi XI,Rahasia,Rapat Gabungan,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22799
Komisi XI,2025-03-18 11:00:00,Courtesy Call Komisi XI DPR RI dengan Duta Besar New Zealand,Pertemuan silaturahmi Komisi XI DPR RI dengan Duta Besar New Zealand,Rahasia,Rapat Koordinasi,116.0,Ruang Delegasi Nus. 3 Lantai 1,Terjadwal,22798
Komisi VII,2023-05-30 15:00:00,Rapat Dengar Pendapat Panja Asumsi Dasar Sektor ESDM Komisi VII DPR RI  dengan Kepala Badan Pengatur Hilir Minyak dan Gas Bumi ,"1. Realisasi kuota BBM dan LPG bersubsidi tahun 2023 dan proyeksi kuota tahun 2024.
2. Lain-lain ",Tertutup,Rapat Dengar Pendapat,95.0,"Ruang Rapat Komisi VII DPR RI, Gedung Nusantara I DPR RI, Jl. Jenderal Gatot Subroto, Jakarta Pusat. ",Terjadwal,22797
,2025-03-18 14:00:00,"RDP Komisi XIII dengan Ketua LPSK, Dirjen Kesehatan Lanjutan Kemenkes RI, Direktur Utama BPJS Kesehatan dan Direktur Utama BPJS Ketenagakerjaan ",Penanganan Bantuan Medis Korban,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi XIII DPR RI,Terjadwal,22796
Komisi VII,2025-03-18 13:00:00,Rapat Kerja Komisi VII DPR RI dengan Menteri Usaha Mikro Kecil dan Menengah RI,"Pembahasan Program Kredit Usaha Rakyat kepada Usaha Mikro, Kecil dan Menengah (UMKM)",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi VII,Terjadwal,22795
,2025-03-11 10:00:00,Rapat Dengar Pendapat ,Meminta Keterangan terkait tata kelola perkebunan dan kehutanan ,Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Dibatalkan,22794
,2025-03-04 13:00:00,Rapat Dengar Pendapat ,Pembahasan Verifikasi Harga Pokok Penjualan (HPP) dan Pemeriksaan Subsidi Pupuk ,Tertutup,Rapat Dengar Pendapat,116.0,Ruang Rapat BAKN DPR RI ,Dibatalkan,22793
Komisi III,2025-03-18 13:00:00,Komisi III DPR RI: Rapat Dengar Pendapat dengan Kepala Badan Pemiliharaan Keamanan Polri,"1. Pelaksanaan Tupoksi Baharkam Polri;
2. ⁠Persiapan pengamanan Hari Raya Idul Fitri Tahun 2025;
3. ⁠Capaian target PNBP di Tahun 2024 dan pemanfaatannya serta target pencapaian PNBP di Tahun 2025; dan
4. ⁠Program-program prioritas Baharkam Polri.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22792
Komisi VIII,2025-03-18 13:00:00,Rapat Internal Panja Komisi VIII DPR RI mengenai RUU Perubahan atas Undang-Undang No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,Penyusunan Draf RUU Perubahan atas UU No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,Tertutup,Rapat Gabungan,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22791
Komisi I,2025-03-14 13:35:00,Konsinyering Panitia Kerja Komisi I DPR RI dalam rangka pembahasan RUU tentang Perubahan Atas UndangUndang Nomor 34 Tahun 2004 tentang TNI,Konsinyering Panitia Kerja Pembahasan RUU tentang Perubahan Atas Undang-Undang Nomor 34 Tahun 2004 tentang TNI dengan Tim Panja Pemerintah,Terbuka,Seminar / Diskusi,116.0,"Hotel Fairmont Jakarta, Jl. Asia Afrika No.8, Gelora, Kecamatan Tanah Abang, Daerah Khusus Ibukota Jakarta 10270",Terjadwal,22790
,2025-03-18 08:00:00,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,Rapat Paripurna Ke-15 Masa Persidangan II Tahun Sidang 2024-2025,Terbuka,Rapat Tertutup,116.0,"Ruang Rapat Paripurna, Gedung Nusantara II Lantai 3 DPR RI",Dibatalkan,22789
Komisi IX,2025-03-11 14:10:00,RDPU ASOSIASI RUMAH SAKIT SWASTA INDONEISA (ARSSI),Permasalahan yang terjadi dilapangan mengenai Pelayanan JKN di fasilitas kesehatan,Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22788
,2025-03-19 10:00:00,"Badan Aspirasi Masyarakat DPR RI
RDPU dengan 5 (lima) Asosiasi Perusahaan Pengembang Perumahan ( REI, HIMPERRA, APERSI, APRUMNAS, APERNAS JAYA )",Mendengarkan Aspirasi dari Asosiasi Perusahaan Pengembang Perumahan terkait Industri Perumahan dan Pengentasan Kemiskinan melalui Industri Perumahan,Terbuka,Kunjungan Kerja,116.0,Ruang Rapat BAM DPR RI Gedung Nusantara II lantai 2 ,Terjadwal,22787
Komisi XI,2025-03-17 15:00:00,Rapat Panja Komisi XI ,Melanjutkan pembahasan RUU tentang perubahan Atas Undang Undang Nomor 4 tahun 2023 tentang pengembangan dan penguatan sektor keuangan ( P2SK ),Rahasia,Seminar / Diskusi,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22786
Komisi XI,2025-03-17 13:00:00,"RDPU Komisi XI dengan Dewan Asuransi Indoneisa , dan Asosiasi Asuransi 
 ( AAJI,AAUI,AASI )",Terkait pelaksanaan Edukasi dan Literasi Keuangan Oleh Industri Jasa Keuangan sebagai tindak lanjut UU No.4 tahun 2023 tentang P2SK,Terbuka,Kunjungan Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22785
Komisi X,2025-03-19 14:00:00,Rapat Intern Komisi X DPR RI,"1. Laporan perkembangan Panja RUU tentang Sisdiknas;
2. Laporan Perkembangan Panja Perguruan Tinggi Kementerian dan Lembaga (PTKL);
3. Laporan perkembangan Panja Pendidikan di Daerah 3T (Tertinggal, Terdepan, Terluar) dan Daerah Marginal;
4. Persiapan Kunker Reses Masa Persidangan II Tahun Sidang 2024-2025;
5. Lain-lain.",Tertutup,Rapat Anggaran,116.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22784
Komisi X,2025-03-18 14:00:00,"RDP Panja RUU tentang Sisdiknas Komisi X DPR RI dengan Rektor Universitas Indonesia, Rektor Universitas Islam Negeri Jakarta, dan Rektor Universitas Negeri Jakarta.","1. Penjelasan terkait hasil kajian perguruan tinggi untuk revisi UU bidang pendidikan;

2. Masukan perbaikan sistem pendidikan yang mencakup upaya integrasi pengaturan yang ada dalam UU tentang Sisdiknas, UU tentang Guru dan Dosen, UU tentang Pendidikan Tinggi, UU tentang Pesantren, dan UU terkait lainnya;

3. Pandangan perguruan tinggi dalam revisi UU tentang Sisdiknas dengan pendekatan kodifikasi.",Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Komisi X DPR RI,Terjadwal,22783
Komisi VI,2025-03-19 14:56:00,"RDP Komisi VI DPR RI dengan: 
1. Direktur Utama PT Perkebunan Nusantara III (Persero)
2. Direktur Utama PT Perkebunan Nusantara I","1. Evaluasi kinerja korporasi Tahun 2024; 
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; dan 
3. Lain-Lain.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi VI DPR RI,Terjadwal,22782
Komisi VIII,2025-03-14 13:00:00,Rapat Koordinasi Kunker Reses Komisi VIII DPR RI dengan para Penghubung Provinsi dan Penghubung Kementerian /Lembaga ,Koordinasi Kunker Reses Masa Persidangan II Tahun Sidang 2024-2025,Tertutup,Rapat Penyusunan,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22781
Komisi VI,2025-03-18 14:00:00,"Raker dan RDP Komisi VI dengan:










",Tindak Lanjut penyelesaian permasalahan Kreditur PT Istaka Karya (Persero).,Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi VI DPR RI,Terjadwal,22780
Komisi VI,2025-03-18 10:00:00,RDP Komisi VI DPR RI dengan Direktur Utama PT Rajawali Nusantara Indonesia (Persero)/ID Food,"1. Evaluasi kinerja korporasi Tahun 2024;
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; dan
3. Lain-Lain.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi VI DPR RI,Terjadwal,22779
Komisi VI,2025-03-17 10:20:00,"RDP Komisi VI DPR RI dengan: 
1. Direktur Utama PT Jasa Marga (Persero) Tbk
2. Direktur Utama PT Hutama Karya (Persero)  ","1. Kesiapan dukungan terhadap arus mudik dan balik Lebaran Idul Fitri Tahun 2025 di Tol Trans-Jawa dan Tol Trans-Sumatera; dan
2. Lain-Lain.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi VI DPR RI,Terjadwal,22778
Komisi III,2025-03-17 10:00:00,"Komisi III DPR RI: RDP dan RDPU dengan Jampidum, Dirtipideksus Bareskrim Polri, Perwakilan Pelapor Net89, Ketua Paguyuban Korban Investasi Berjuang Bersama dan Ketua Perkumpulan Mitra Bahagia Berkah Bersama Beserta Kuasa Hukum","Tindak lanjut RDPU 11 Februari 2025, Tindak lanjut RDPU 13 Maret 2025 dan mendengarkan aspirasi masyarakat terkait perkara EDCCASH
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22777
Komisi III,2025-03-17 13:00:00,"Komisi III DPR RI: Rapat Dengar Pendapat Umum dengan Sdr. Monterry Marbun, S.H. p","Mendengarkan aspirasi masyarakat terkait hilangnya Iptu. Tomi Samuel
Marbun, S.Tr.K .",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22776
Komisi II,2025-02-26 10:32:00,Rapat Dengar Pendapat Umum dengan Pakar-Pakar,"1.Masukan Evaluasi Pemilihan Serentak Nasional Tahun 2024;
2.Masukan terhadap Penataan Sistem Pemilu untuk Perubahan Undang-Undang Pemilu dan Undang-Undang Pilkada.
",Terbuka,Kunjungan Kerja,116.0,"Ruang Rapat Komisi II DPR RI, Gedung Nusantara I DPR RI",Terjadwal,22775
Komisi II,2024-12-04 13:23:00,"Rapat Kerja dan Rapat Dengar Pendapat Komisi II DPR RI dengan KPU RI, Bawaslu RI, DKPP RI, Dirjen POLPUM Kemendagri","1.	Pembahasan Rancangan Peraturan Komisi Pemilihan Umum tentang Tahapan dan Jadwal Pemilihan Ulang Gubernur dan Wakil Gubernur, Bupati dan Wakil Bupati, Walikota dan Wakil walikota Tahun 2025;
2.	Dan lain-lain.
",Terbuka,Rapat Kerja,114.0,"Ruang Rapat Komisi II DPR RI (KK III), Gedung Nusantara  DPR RI",Terjadwal,22774
BKSAP,2025-03-13 16:37:00,Rapat BURT DPR RI,Pembahasan Rencana Kerja Anggaran (RKA) DPR RI Tahun 2026 berdasarkan Usulan Kebutuhan,Tertutup,Peninjauan Lapangan,116.0,Ruang Rapat BURT DPR RI,Terjadwal,22773
Komisi VII,2023-05-23 15:00:00,Rapat Dengar Pendapat Panja Komisi VII dengan Kepala Badan Pengatur Hilir Minyak dan Gas,"1.	Realisasi kuota BBM dan LPG bersubsidi tahun 2023 dan proyeksi kuota tahun 2024
2.	Lain-lain",Tertutup,Rapat Dengar Pendapat,95.0,"Ruang Rapat Komisi VII DPR RI, Gedung Nusantara 1, Jakarta",Terjadwal,22772
Komisi VI,2025-03-13 11:09:00,RDP Komiis VI DPR RI dengan Direktur Utama PT Mineral Industri Indonesia (Persero)/Mind ID beserta subholding,ss,Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22771
Komisi VI,2025-03-12 10:30:00,RDP Komisi VI DPR RI dengan: 1.Direktur Utama PT Pertamina Gas Negara. Tbk 2. Direktur Utama PT Pertamina Hulu Energi,"1. Evaluasi kierja korporasi Tahun 2024;
2. Penyampaian rencana kerja dan roadmap korporasi Tahun 2025; dan
3. Lain-lain
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22770
Komisi VI,2025-03-12 14:39:00,"RDP Komisi VI DPR RI dengan: 
1. Ketua Badan Perlindungan Konsumen RI.
2. dr. Amira Farahnaz, Dipl, AAAM (Dokter detektif)
3. dr. Richard Lee, MARS, AAAM.
4. Sheila Saukia
5. dr. Maria Fransisca, Dipl, Cidesco",Mendapatkan masukan terkait Perlindungan Konsumen,Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22769
Komisi VI,2025-03-19 11:09:00,RDP Komisi VI DPR RI dengan Direktur Jenderal Perlindungan Konsumen dan Tertib Niaga Kementerian Perdagangan RI,"1. Pelaksanaan kebijakan perlindungan konsumen dan tata niaga; dan
2. Lain-lain",Terbuka,Rapat Dengar Pendapat,116.0,Ruang rapat Komisi VI DPR RI,Terjadwal,22768
Badan Legislasi,2025-03-13 11:11:00,"Rapat Konsultasi Pimpinan DPR RI, Pimpinan Fraksi-Fraksi dan Pimpinan Komisi I DPR RI dengan Kementerian Luar Negeri","Pembahasan Pemberian Pertimbangan Terhadap Calon Dubes LBBP Negara Sahabat untuk Republik Indonesia
1. Republik Maroko
2. Republik Mali
3. Republik Burundi
4. Irlandia
5. Republik Paraguay
Kepulauan Solomon",Tertutup,Evaluasi Program,116.0,"Ruang Rapat BAKN DPR RI, Gedung Nusantara II, Lantai 3",Terjadwal,22767
Komisi VIII,2025-03-17 13:00:00,Rapat Internal Panja Komisi VIII DPR RI mengenai RUU Perubahan atas Undang-Undang No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,Penyusunan Draf RUU Perubahan atas Undang-Undang No. 34 Tahun 2014 tentang Pengelolaan Keuangan Haji,Tertutup,Rapat Gabungan,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22766
,2025-03-13 14:00:00,Rapat Dengar Pendapat Komisi XIII dengan Eselon I Kementerian Sekretariat Negara,"1. Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024; 
2. Pendalaman atas program kerja dan Anggaran Tahun 2025",Terbuka,Rapat Dengar Pendapat,116.0,"Ruang Rapat Komisi XIII, Pansus B",Terjadwal,22765
Komisi III,2025-03-13 13:00:00,Komisi III DPR RI: RDPU dengan Perwakilan Pelapor Perkara Net89,"Mendengarkan aspirasi masyarakat terkait Restorative Justice dalam perkara Net89
",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22764
Komisi III,2025-03-13 10:00:00,"Komisi III DPR RI: Rapat Dengar Pendapat dengan Sekretaris Mahkamah Agung Republik Indonesia dan Direktur Jenderal Badan Peradilan Umum Mahkamah Agung Republik Indonesia
","1. Program Prioritas dan Strategis Mahkamah Agung 2025;
⁠2. Tata Kelola Dukungan Teknis dan Sumber Daya Manusia Mahkamah Agung.
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi III DPR RI,Terjadwal,22763
,2025-03-12 14:05:00,RDP Komisi XIII DPR RI dengan Ketua Komnas HAM dan Ketua Komnas Perempuan,"1. Evaluasi Kinerja dan Realisasi Anggaran Tahun 2024;
2. Pendalaman atas Program Kerja dan Anggaran Tahun 2025.",Terbuka,Rapat Dengar Pendapat,116.0,"Ruang Rapat Komisi XIII DPR RI (Pansus B), Gedung Nusantara II, Lantai 3 Jl. Jenderal Gatot Subroto, Jakarta Pusat.",Terjadwal,22762
Komisi II,2025-03-13 10:00:00,Raker dan RDP Komisi II DPR RI dengan Mendagri dan Gubernur di 4 Provinsi Papua beserta para Bupati/Walikota ,"Rapat Kerja dan Rapat Dengar Pendapat Komisi II DPR RI dengan 

1. Menteri Dalam Negeri RI;
2. Gubernur Papua Selatan,
3. Gubernur Papua Tengah,
4. Gubernur Papua Pegunungan,
5. Gubernur Papua Barat Daya
6. Para Bupati/Walikota Se-Provinsi Papua Selatan,
7. Para Bupati/Walikota Se-Provinsi Papua Tengah,
8. Para Bupati/Walikota Se-Provinsi Papua Pegunungan, dan
9. Para Bupati/Walikota Se-Provinsi Papua Barat Daya.

Acara: 
1. Laporan Menteri Dalam Negeri terhadap Perkembangan 4 (empat) 
    Daerah Otonomi Baru (DOB) di Papua;
2. Laporan masing-masing Gubernur 4 (empat) Daerah Otonomi Baru 
    (DOB) di Papua.
",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi II DPR RI ,Terjadwal,22761
Komisi IV,2025-03-13 14:00:00,Komisi IV DPR RI RDP dengan Eselon I Kementerian Kehutanan ,"Membahas:
1. Permasalahan kebun dan tambang ilegal; serta 
2. Isu-isu strategis dan aktual
",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi IV DPR RI (KK IV),Terjadwal,22760
Komisi VIII,2025-03-13 13:00:00,Rapat Dengar Pendapat Panja Komisi VIII DPR RI dengan Ketua Dewas BPKH dan Rapat Dengar Pendapat Umum dengan Ketua Umum MUI.,"1. Tata Kelola dan Penguatan Kelembagaan BPKH dalam Optimalisasi 
    Pengelolaan Keuangan Haji yang Berkelanjutan, Efisien, dan Efektif;
2. Masukan atas Kebijakan Pengelolaan dan Investasi Keuangan Haji 
    dalam Perspektif Syariah.",Terbuka,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi VIII DPR RI,Terjadwal,22759
Komisi IX,2025-03-11 10:27:00,"Raker dan RDP dengan Menteri Ketenagakerjaan RI, Ketua dewas BPJS Kesehatan, dewas bpjs tenagakerjaan, direktur BPJS kesehatan, direktur BPJS ketenagakerjaan","1. Membahas Penyelesaian PHK PT Sritek dan, 
2. Membahas penyelesaian hak-hak pekerja PT Sritek, seperti pesangon, THR dan jaminan BPJS Ketenagakerjaan dan Kesehatan
",Terbuka,Rapat Kerja,116.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22758
Komisi VII,2025-03-13 13:00:00,Rapat Dengar Pendapat Umum Panja RUU tentang Kepariwisataan Komisi VII DPR RI,Meminta masukan terhadap rencana pembentukan Indonesia Tourism Board,Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi VII,Terjadwal,22757
Komisi VII,2025-03-12 13:00:00,Rapat Dengar Pendapat Panja RUU tentang Kepariwisataan Komisi VII DPR RI dengan Pejabat Eselon I Pemerintah,Membahas DIM RUU tentang Perubahan Ketiga atas UU Nomor 10 Tahun 2009 tentang Kepariwisataan,Tertutup,Rapat Dengar Pendapat,116.0,Ruang Rapat Komisi VII,Terjadwal,22756
,2024-12-23 14:00:00,Rapat MKD 23 Desember 2024,-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22755
,2024-12-23 13:00:00,Rapat MKD 23 Desember 2024 (13.00 - Selesai),-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22754
,2024-12-23 11:45:00,Rapat MKD 23 Desember 2024 (11.45 - Selesai),-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22753
Komisi II,2025-02-27 10:25:00,"Raker dan RDP dengan Mendagri, KPU, Bawaslu, DKPP",Persiapan Penyelenggaraan Pemilihan Ulang Surat Suara dan Rekapitulasi Ulang Surat Suara Pemilihan Kepala Daerah Hasil Putusan Mahkamah Konstitusi.,Terbuka,Rapat Kerja,116.0,Ruang Rapat Komii II,Terjadwal,22752
,2024-12-23 11:00:00,Rapat MKD 23 Desember 2024 (11.00 - Selesai),-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22751
,2024-12-03 14:46:00,Rapat MKD 3 Desember 2024,-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22750
,2024-12-03 13:44:00,Rapat MKD 3 Desember 2024 (13.44 - 14.38 WIB),-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22749
Komisi IX,2025-03-10 12:30:00,RDPU ASOSIASI PEKERJA KESEHATAN SELURUH INDONESIA (APKSI)," Permasalahan Pekerja Kesehatan diantaranya tenaga honorer yang tidak masuk dalam database BKN di sektor kesehatan, khususnya terkait penyelesaian status kepegawaian mereka",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22748
Komisi XI,2025-03-13 11:00:00,Rapat Kerja Komisi XI dengan Menteri PPN/ Kepala Bappenas,"Pembahasan Rencana Pembangunan jangka Menengah Nasional ( RPJMN ) tahun 2025 sampai dengan tahun 2029.
",Rahasia,Rapat Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22747
,2024-11-12 13:00:00,Rapat MKD 12 November 2024,-,Tertutup,Uji Kepatutan dan Kelayakan,114.0,Ruang Rapat / Sidang Mahkamah Kehormatan Dewan,Terjadwal,22746
Komisi IX,2025-03-10 11:33:00,RDPU dengan Kongres Aliansi Serikat Buruh Indonesia (KASBI),"Permintaan Bantuan Penyelesaian Masalah Nuruh/Tenaga Ahli Daya (TAD) PT.Pertamina EP Asset 4 Field Cepu, Blora,jawa tengah",Terbuka,Kunjungan Kerja,116.0,Ruang Rapat Komisi IX DPR RI,Terjadwal,22745
Komisi XI,2025-03-13 13:00:00,RDPU Komisi XI dengan Perhimpunan Bank Nasional ( Perbanas ) ,"Pelaksanaan Edukasi dan Literasi Keuangan oleh Industri Jasa keuangan sebagai tindak lanjut UU No.4 tahun 2023 tentang P2SK, POJK No 3 tahun 2023.",Terbuka,Kunjungan Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22744
Komisi XI,2025-03-12 16:30:00,Rapat Panja Komisi XI ,Pembahasan Draft RUU dan Naskah Akademik RUU perubahan UU No 4 tahun 2023 tentang P2SK berdasarkan masukan anggota Komisi XI DPR RI ,Tertutup,Seminar / Diskusi,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22743
Badan Kehormatan,2025-03-06 14:00:00,"Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 
tentang Pelindungan Pekerja Migran Indonesia   ","Penyusunan RUU tentang Perubahan ketiga atas UU Nomor 18 Tahun 2017 
tentang Pelindungan Pekerja Migran Indonesia   ",Terbuka,Seminar / Diskusi,116.0,Ruang Rapat Badan Legislasi,Terjadwal,22742
Komisi XI,2025-03-12 13:00:00,"RDPU Komisi XI dengan AFPI, ALUDI, AFSI","Pelaksanaan Edukasi dan Literasi Keuangan oleh Industri Jasa keuangan sebagai tindak lanjut UU No.4 tahun 2023 tentang P2SK, POJK No 3 tahun 2023.",Rahasia,Kunjungan Kerja,116.0,"Ruang Rapat Komisi XI DPR RI, Gedung Nusantara I",Terjadwal,22741
